plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14
4-9-18_Schnable_49-315-JS81-2-113_2018-04-13_01-23-31_10085200,JS81,315,PI_534070,2018-04-13,8cm,25.2729,27.6565,24.8293,20.8933,4.25229,16.5168,9.32432,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,JS81,315,PI_534070,2018-04-16,8cm,20.1945,26.7074,27.3197,25.5739,16.2683,6.93967,7.73814,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,JS180,316,PI_655975,2018-04-11,8cm,32.4649,30.6538,36.7264,23.2069,27.6159,61.4838,50.3931,33.3585,35.6911,38.0558,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,JS180,316,PI_655975,2018-04-13,8cm,40.2586,41.8649,30.5163,32.0098,21.8008,31.7876,35.3762,54.645,74.7777,17.6698,44.1726,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,JS180,316,PI_655975,2018-04-16,8cm,43.6716,46.2719,28.7908,37.3866,25.7915,27.4969,47.9235,49.7519,39.2792,25.662,35.4359,15.7653,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,JS221,317,PI_656051,2018-04-11,8cm,62.2657,40.6064,18.5543,47.8586,17.6381,21.9801,23.702,24.2687,20.9242,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,JS221,317,PI_656051,2018-04-13,8cm,66.9922,33.7805,28.6092,19.8309,18.0772,22.2354,27.197,20.1873,34.6815,22.0517,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,JS221,317,PI_656051,2018-04-16,8cm,30.2853,62.406,27.4007,22.3697,18.2664,18.4491,9.19909,24.316,16.9542,13.8406,9.60193,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,JS222,318,PI_656053,2018-04-11,8cm,80.1733,21.8952,30.2526,16.9589,24.0575,16.471,18.6624,33.2953,30.7891,28.4415,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-13_01-30-16_10085500,JS222,318,PI_656053,2018-04-13,8cm,16.2716,78.5363,12.4318,34.5553,28.0879,11.0178,14.6795,11.8529,19.1715,11.6395,14.3535,39.6727,22.8904,,
4-9-18_Schnable_49-318-JS222-350_2018-04-16_01-30-14_10272500,JS222,318,PI_656053,2018-04-16,8cm,62.367,24.3444,25.3681,26.7287,16.1269,26.6637,13.193,47.7272,55.2966,16.14,25.0698,25.0142,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-11_01-32-29_9972600,JS117,319,PI_576345,2018-04-11,8cm,30.2239,21.2859,19.4602,11.7599,15.5831,13.8669,20.0692,29.459,7.61043,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-13_01-32-24_10085600,JS117,319,PI_576345,2018-04-13,8cm,20.1832,22.6653,19.6551,11.9511,7.54907,38.2421,11.126,20.9692,24.9043,26.3074,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-16_01-32-28_10272600,JS117,319,PI_576345,2018-04-16,8cm,25.2245,23.2977,20.2433,12.7625,18.9149,17.6471,14.4733,24.7407,17.4066,28.729,7.08319,29.7592,31.8109,,
4-9-18_Schnable_49-320-JS277-103_2018-04-11_01-34-42_9972700,JS277,320,PI_533998,2018-04-11,8cm,37.7555,45.5709,40.1301,23.713,25.2971,19.2957,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-13_01-34-40_10085700,JS277,320,PI_533998,2018-04-13,8cm,28.0281,49.419,47.7661,34.3554,17.576,19.3713,,,,,,,,,
