,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-11_09-56-50_9995200,0.717238,TRUE,0.0808293,-0.378669,60.6002,18.8455,-0.316047,36.1453,-163.662,-0.206458,23.6453,31.2055,-0.106654,21.0787,179.705,-0.0753425,21.6356,3.61451,-0.0146771,27.2401,-161.174,0.0616438,12.9189,-7.68123,0.0616438,23.6271,-172.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-13_09-58-01_10108200,0.713369,FALSE,0.142441,-0.374755,177.829,-91.351,-0.370842,75.6263,21.21,-0.316047,37.4053,151.181,-0.210372,23.3283,-10.0829,-0.108611,22.4117,135.084,-0.0753425,19.5242,-6.79053,-0.0440313,19.1901,151.35,0.0225049,32.7367,-12.5339,0.0225049,1.84005,-98.3321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-16_09-58-24_10295200,0.736083,TRUE,0.0448393,-0.372798,74.1314,64.2475,-0.316047,37.1654,-162.715,-0.210372,24.4795,36.8984,-0.108611,21.3214,-175.083,-0.0812133,18.0378,40.1444,-0.0362035,21.5291,-163.51,0.0459883,47.6218,40.0816,0.0459883,12.1275,-117.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-546-EMPTY-_2018-04-11_09-59-05_9995300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-546-EMPTY-_2018-04-13_10-00-16_10108300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-546-EMPTY-_2018-04-16_10-00-41_10295300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-11_10-01-20_9995400,0.84608,TRUE,0.0545844,-0.398239,51.8468,-89.9424,-0.376712,44.7264,74.0389,-0.351272,38.4218,-117.194,-0.341487,36.4489,77.527,-0.316047,33.049,-86.4884,-0.296477,32.4148,84.207,-0.251468,19.5714,-100.584,-0.161448,14.3626,99.896,-0.0264188,7.60403,-126.393,-0.0264188,18.2894,47.7204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-13_10-02-32_10108400,0.849505,TRUE,0.0954501,-0.400196,49.9979,-68.6783,-0.376712,49.2501,79.0057,-0.357143,36.4339,69.8262,-0.351272,36.4023,-103.817,-0.318004,32.6125,-75.3156,-0.296477,37.8449,86.0693,-0.294521,18.275,170.283,-0.284736,30.2838,-80.9046,-0.222113,24.3011,92.7608,-0.0420744,14.9932,-119.201,-0.0420744,24.8068,76.7553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-16_10-02-57_10295400,0.848364,TRUE,0.126492,-0.402153,55.952,20.1118,-0.378669,47.978,163.87,-0.353229,41.04,-12.5299,-0.33953,38.5075,164.91,-0.318004,37.8126,9.74196,-0.298434,37.959,171.595,-0.26908,40.392,-0.777636,-0.229941,30.1793,173.546,-0.182975,24.2942,-16.5539,-0.0851272,15.6479,162.529,-0.0851272,2.50913,27.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-11_10-03-36_9995500,0.795119,FALSE,0.134532,-0.392368,20.5684,112.344,-0.380626,36.8553,48.3486,-0.351272,28.4536,13.0412,-0.310176,25.6012,-27.6971,-0.310176,27.0603,154.514,-0.237769,7.85595,42.4272,-0.237769,22.2569,171.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-13_10-04-48_10108500,0.812852,FALSE,0.0743897,-0.42955,13.1897,-73.4739,-0.419765,11.4236,-154.855,-0.394325,20.2562,-163.458,-0.349315,49.5821,-120.236,-0.347358,34.2665,-148.594,-0.318004,27.3188,-30.22,-0.308219,23.0006,-177.936,-0.300391,31.6752,152.458,-0.251468,5.24355,159.858,-0.249511,55.7368,151.359,-0.249511,25.8455,-16.9656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-16_10-05-14_10295500,0.832244,FALSE,0.0874078,-0.437378,15.6466,-154.046,-0.437378,13.9974,72.0743,-0.433464,11.7737,103.204,-0.42955,17.6188,103.073,-0.3591,39.2713,82.9028,-0.319961,31.728,-144.811,-0.296477,43.9473,28.9368,-0.249511,28.4114,-116.603,-0.204501,19.8672,19.3692,-0.200587,26.6982,-126.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-549-js212-333_2018-04-11_10-05-52_9995600,0.406019,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-549-js212-333_2018-04-13_10-07-06_10108600,0.791175,TRUE,0.239044,-0.368885,59.6685,-133.457,-0.331703,61.1773,-63.5562,-0.302348,62.8489,-179.237,-0.272994,43.1191,-27.1668,-0.241683,52.8805,160.029,-0.114481,22.0509,156.917,-0.0499021,18.2862,-52.3009,-0.0499021,10.2863,133.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-549-js212-333_2018-04-16_10-07-30_10295600,0.634067,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-11_10-08-08_9995700,0.847283,TRUE,0.0532347,-0.343444,25.2247,-36.5702,-0.31409,27.2154,100.692,-0.284736,20.3168,-62.7576,-0.231898,23.7448,113.035,-0.192759,18.292,-60.3527,-0.118395,23.6666,109.961,-0.116438,19.6524,-25.3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-13_10-09-22_10108700,0.865909,TRUE,0.0723012,-0.343444,29.0723,-4.86921,-0.312133,26.6661,129.78,-0.274951,23.1601,-5.66564,-0.241683,22.4128,142.059,-0.204501,19.0472,-22.6405,-0.141879,13.4827,151.491,-0.139922,18.7869,-18.2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-16_10-09-43_10295700,0.837961,FALSE,0.165521,-0.335616,35.7221,30.012,-0.335616,18.3442,71.2791,-0.316047,25.1378,-179.632,-0.31409,22.0494,85.4346,-0.263209,28.258,-57.4074,-0.253425,35.3461,12.3802,-0.222113,3.91016,31.2766,-0.17319,7.57266,65.7302,-0.17319,29.2241,31.7926,-0.159491,11.1581,-105.152,-0.159491,35.7389,177.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-11_10-10-21_9995800,0.850196,TRUE,0.0401532,-0.392368,37.7775,-178.097,-0.366928,29.1837,40.1998,-0.331703,34.5333,-160.577,-0.298434,23.8285,29.6691,-0.255382,22.2154,-171.513,-0.155577,14.9776,34.6198,-0.155577,10.0817,-174.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-13_10-11-36_10108800,0.852618,TRUE,0.031676,-0.396282,37.8978,-41.6317,-0.38454,27.1661,-160.631,-0.331703,32.8393,-5.50489,-0.300391,27.1752,-176.31,-0.249511,20.7794,-24.2444,-0.179061,19.9259,-163.493,-0.0851272,18.7274,-11.8953,-0.0851272,7.82398,132.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-16_10-11-57_10295800,0.838781,TRUE,0.038795,-0.398239,38.593,-83.3676,-0.364971,31.4305,-170.32,-0.329746,35.8326,-32.2476,-0.298434,29.5321,152.575,-0.261252,23.0241,-34.1414,-0.204501,19.7704,-171.686,-0.108611,16.5003,-57.2082,-0.0303327,21.3114,140.47,-0.0303327,16.7396,-53.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-11_10-12-34_9995900,0.771792,FALSE,0.0996315,-0.400196,46.3578,55.7689,-0.368885,26.2705,169.372,-0.33953,47.4072,34.1722,-0.271037,41.7641,8.59838,-0.214286,14.0393,176.889,-0.214286,35.7949,12.6886,-0.210372,32.8317,156.677,-0.208415,33.8218,173.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-13_10-13-50_10108900,0.764907,FALSE,0.0361373,-0.423679,39.8371,77.7427,-0.372798,23.8862,152.616,-0.341487,50.1959,42.2553,-0.331703,41.7471,65.7634,-0.294521,44.4602,34.4137,-0.226027,34.8604,161.826,-0.226027,33.6685,138.937,-0.214286,2.18901,119.045,-0.214286,41.2814,0.708287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-16_10-14-11_10295900,0.804627,TRUE,0.0385474,-0.45499,42.845,123.61,-0.372798,42.9419,-164.98,-0.343444,38.8967,99.2071,-0.321918,42.735,-141.374,-0.302348,36.4811,96.294,-0.280822,23.2605,-117.131,-0.151663,20.9253,86.9928,-0.14775,25.0559,-108.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-11_10-14-49_9996000,0.78941,TRUE,0.0354958,-0.417808,49.9578,160.256,-0.392368,45.4079,-81.5788,-0.3591,29.1884,112.053,-0.325832,26.6394,-54.2701,-0.247554,16.1007,85.2173,-0.151663,29.2159,-69.589,-0.151663,15.2994,97.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-13_10-16-03_10109000,0.788198,TRUE,0.0785952,-0.417808,49.5162,167.71,-0.396282,45.8157,-81.3809,-0.361057,29.4528,115.568,-0.329746,28.9134,-39.3109,-0.271037,17.8892,93.5502,-0.182975,24.6633,-43.4978,-0.182975,15.4658,101.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-16_10-16-25_10296000,0.803853,TRUE,0.0949271,-0.441292,101.012,178.888,-0.421722,56.6583,-44.5796,-0.394325,44.3859,63.9926,-0.3591,36.134,-95.4941,-0.327789,27.1495,117.666,-0.282779,22.1957,-76.9607,-0.263209,23.9419,100.042,-0.126223,20.4233,-111.322,-0.126223,19.0811,105.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-11_10-17-02_9996100,0.857331,TRUE,0.0338388,-0.353229,41.9389,-33.5486,-0.318004,54.22,155.419,-0.284736,34.0753,-8.40112,-0.257339,30.4957,164.047,-0.192759,18.5951,-17.851,-0.114481,21.6473,167.634,-0.112524,22.9842,-36.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-13_10-18-17_10109100,0.858859,TRUE,0.0611683,-0.353229,41.9031,-9.98194,-0.318004,57.0368,-173.195,-0.290607,38.4487,13.641,-0.267123,39.1772,178.391,-0.231898,28.4046,10.9359,-0.149706,17.8192,177.25,-0.100783,7.57722,0.453817,-0.100783,14.1333,-156.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-16_10-18-40_10296100,0.817636,TRUE,0.09607,-0.368885,38.7404,-34.3529,-0.321918,59.0345,174.655,-0.290607,44.0996,-13.1355,-0.274951,52.8981,152.313,-0.235812,37.5937,1.79845,-0.200587,27.4653,155.131,-0.0949119,29.5068,-9.26447,-0.0322896,8.40581,178.663,-0.0303327,21.5551,-34.9892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-11_10-19-15_9996200,0.845072,TRUE,0.123598,-0.451076,12.6274,149.761,-0.353229,31.5111,-16.1107,-0.329746,20.3398,175.185,-0.306262,32.4187,-22.3515,-0.24364,14.0913,70.0928,-0.241683,20.361,158.989,-0.159491,29.2453,-38.1068,0.00293541,22.7996,-132.02,0.00293541,35.3376,96.4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-13_10-20-30_10109200,0.837113,FALSE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-16_10-20-53_10296200,0.827375,FALSE,0.158634,-0.453033,44.9996,-157.106,-0.355186,19.2486,84.0262,-0.331703,48.9838,-150.214,-0.272994,24.4768,67.6095,-0.263209,39.6289,-153.336,-0.177104,19.4053,-120.442,-0.175147,25.972,173.798,-0.17319,24.05,-151.315,-0.151663,18.2139,-25.1387,-0.100783,13.424,18.7466,-0.0499021,44.9855,73.2491,-0.016634,48.0846,-112.715,-0.00880626,15.8136,51.2748,-0.00684932,30.8241,149.314,0.163405,36.3864,7.53244,0.177104,44.6821,-30.1919,0.179061,57.1285,11.0652,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-11_10-21-29_9996300,0.844491,TRUE,0.0473727,-0.433464,55.5317,30.741,-0.398239,31.2374,-179.099,-0.363014,34.8271,4.28546,-0.319961,26.4794,-168.052,-0.306262,24.2961,9.62213,-0.204501,5.09266,34.957,-0.204501,24.4636,-103.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-13_10-22-49_10109300,0.866655,TRUE,0.0861279,-0.425636,60.2266,5.76038,-0.400196,32.0231,149.817,-0.368885,32.9217,-32.3653,-0.327789,28.0319,151.816,-0.31409,23.872,-31.5228,-0.259295,19.8601,-164.694,-0.130137,31.3509,-46.915,-0.130137,28.184,-160.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-16_10-23-07_10296300,0.815209,FALSE,0.10699,-0.443249,52.7004,40.9504,-0.402153,34.6448,178.467,-0.366928,29.3834,6.22699,-0.327789,32.2506,167.019,-0.310176,18.9238,1.99626,-0.179061,41.0305,-162.446,-0.179061,41.2733,-146.749,-0.12818,31.372,-178.002,-0.0264188,32.939,-84.8719,-0.0264188,24.0546,-134.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-11_10-23-42_9996400,0.841241,TRUE,0.10178,-0.408023,37.5789,147.074,-0.380626,41.5604,1.95157,-0.341487,27.3849,155.019,-0.31409,30.7246,-13.826,-0.257339,22.6873,165.349,-0.179061,16.1688,-3.65647,-0.179061,35.6712,120.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-13_10-24-57_10109400,0.850157,TRUE,0.139191,-0.40998,35.924,111.531,-0.380626,41.6954,-32.4932,-0.368885,10.2692,154.932,-0.345401,26.2769,126.389,-0.319961,35.7853,-49.7704,-0.294521,24.9072,147.621,-0.245597,26.5902,-67.709,-0.245597,32.0878,-134.984,-0.143836,31.7755,83.5261,-0.141879,29.9382,-19.3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-16_10-25-21_10296400,0.865068,FALSE,0.106631,-0.40998,37.2945,112.34,-0.388454,39.6493,23.5503,-0.38454,42.0795,-11.1165,-0.347358,30.266,122.064,-0.343444,17.0337,112.712,-0.318004,43.4177,-48.7265,-0.304305,33.4949,140.112,-0.292564,29.8957,-104.922,-0.292564,9.67699,60.9316,-0.182975,11.7548,-142.064,-0.17319,29.1889,128.04,-0.100783,37.7417,92.9965,-0.0988258,32.0182,-5.46305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-11_10-25-57_9996500,0.827737,FALSE,0.0615428,-0.33953,32.0982,96.4523,-0.335616,26.0983,106.845,-0.300391,42.3789,-130.15,-0.239726,25.3616,105.731,-0.182975,23.248,-100.942,-0.182975,4.57038,-84.0929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-13_10-27-12_10109500,0.843399,TRUE,0.0486489,-0.45499,1.61532,-137.445,-0.347358,30.891,-7.13784,-0.304305,44.1069,18.8502,-0.298434,44.8643,134.574,-0.241683,30.5119,18.7744,-0.204501,20.5637,155.025,-0.204501,18.2319,7.90114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-16_10-27-36_10296500,0.842489,TRUE,0.0605706,-0.357143,29.8032,142.413,-0.306262,46.6342,160.19,-0.298434,44.1811,-82.7473,-0.253425,35.5027,162.063,-0.231898,43.134,-68.4231,-0.161448,27.067,140.675,-0.157534,22.9734,-45.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-11_10-28-12_9996600,0.82105,TRUE,0.0713682,-0.38454,67.2367,98.7202,-0.366928,38.6671,-106.122,-0.347358,48.4194,125.081,-0.327789,43.9068,-62.5616,-0.296477,46.5814,127.944,-0.253425,34.1053,-62.7359,-0.206458,23.582,111.487,-0.0831703,27.3526,-56.7631,-0.0831703,23.9814,100.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-13_10-29-27_10109600,0.872685,FALSE,0.087364,-0.392368,67.732,-44.3841,-0.372798,41.8141,169.006,-0.347358,50.3059,5.43781,-0.329746,46.6251,-170.536,-0.296477,49.7549,19.4223,-0.261252,39.4844,-171.276,-0.22407,25.4655,17.7182,-0.143836,17.0451,-169.803,-0.143836,16.4712,121.767,-0.0714286,27.6814,2.32047,-0.0714286,21.5098,-164.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-16_10-29-51_10296600,0.830054,FALSE,0.128415,-0.45499,34.6873,-51.8562,-0.421722,61.5474,38.5481,-0.419765,24.6557,73.9824,-0.349315,48.1649,177.488,-0.298434,50.0057,-176.127,-0.267123,71.3688,-10.3231,-0.267123,67.4634,24.7636,-0.265166,47.2253,-7.60949,-0.233855,32.9744,-172.442,-0.192759,38.8483,5.73309,-0.0909981,33.6526,176.979,-0.020548,15.6021,-22.8562,-0.018591,22.818,-177.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-11_10-30-26_9996700,0.870869,TRUE,0.147668,-0.400196,30.7144,41.2628,-0.368885,29.5081,-165.732,-0.31409,21.7786,27.5545,-0.28865,20.6666,-164.037,-0.261252,16.4445,133.163,-0.186888,30.1388,-163.123,-0.179061,28.6304,12.4831,-0.124266,31.9661,2.80373,-0.124266,36.4428,-118.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-13_10-31-41_10109700,0.878166,FALSE,0.105548,-0.374755,161.919,-31.8783,-0.368885,33.8779,150.994,-0.323875,20.8245,6.67343,-0.286693,27.0273,144.812,-0.165362,32.9593,143.159,-0.163405,34.0744,-173.202,-0.137965,37.194,-20.4511,-0.136008,13.3392,-18.4213,-0.0988258,28.8916,-152.172,-0.0988258,24.0499,-9.40647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-16_10-32-07_10296700,0.868134,FALSE,0.148186,-0.453033,15.3306,62.3299,-0.370842,58.153,178.863,-0.323875,12.4373,81.4365,-0.282779,60.8216,172.813,-0.257339,40.9024,161.703,-0.214286,47.2578,-172.041,-0.108611,18.192,20.3211,-0.106654,9.8862,-84.4165,0.0616438,52.6669,-137.138,0.0655577,50.515,-137.955,0.120352,15.3508,-1.27684,0.212329,45.5792,8.46078,0.229941,85.6467,27.398,0.231898,73.4374,-18.5087,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-11_10-32-39_9996800,0.853709,TRUE,0.0486096,-0.394325,17.493,-5.35145,-0.368885,26.7022,144.586,-0.337573,14.2233,12.8272,-0.312133,19.5355,177.257,-0.265166,11.3559,-9.32076,-0.169276,22.1115,171.647,-0.106654,29.4452,45.3971,-0.106654,19.7956,-155.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-13_10-33-54_10109800,0.876495,FALSE,0.0756405,-0.40411,15.4691,10.1573,-0.372798,28.8347,99.6995,-0.319961,20.6808,138.748,-0.292564,20.8367,-13.3125,-0.251468,17.3745,14.2941,-0.247554,16.2481,156.262,-0.114481,11.7543,33.9428,-0.114481,38.2427,-20.1978,-0.0812133,25.4843,168.75,-0.0792564,13.0119,-29.4847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-16_10-34-21_10296800,0.881528,FALSE,0.126052,-0.40998,24.1275,11.9647,-0.349315,35.1575,47.8851,-0.349315,29.1682,14.0828,-0.26908,33.4904,86.0512,-0.247554,19.9847,112.056,-0.239726,33.7932,-25.4072,-0.19863,15.7039,10.6381,-0.19863,23.1641,77.3148,-0.0518591,28.4221,-69.355,-0.0283757,23.5934,153.743,-0.0264188,11.0882,151.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-11_10-34-53_9996900,0.846541,TRUE,0.0779347,-0.443249,45.7892,141.329,-0.423679,44.6737,36.6179,-0.364971,20.4069,-161.51,-0.353229,31.7936,13.0667,-0.28865,16.1255,-179.554,-0.2182,15.8546,5.24482,-0.0909981,42.2849,113.993,-0.0890411,43.6122,108.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-13_10-36-09_10109900,0.858044,TRUE,0.0733007,-0.431507,46.5963,54.0294,-0.42955,62.1145,142.727,-0.368885,20.9306,-146.997,-0.355186,32.4175,27.2351,-0.33953,25.8682,102.533,-0.286693,18.1512,-165.794,-0.247554,16.6349,32.8714,-0.114481,23.8743,157.461,-0.0968689,20.1325,56.5309,-0.0968689,17.4517,176.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-16_10-36-34_10296900,0.683272,TRUE,0.263033,-0.318004,40.7374,55.3674,-0.255382,17.9028,25.6104,-0.231898,15.0156,100.515,-0.175147,36.2411,153.191,-0.122309,35.5538,-164.49,-0.0909981,22.4977,170.943,-0.0890411,19.9302,87.8318,-0.0870841,12.1932,131.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-11_10-37-07_9997000,0.841294,TRUE,0.0393828,-0.449119,66.1798,33.291,-0.390411,57.136,165.138,-0.364971,32.941,-45.6371,-0.331703,24.7408,169.649,-0.272994,18.3904,-19.7589,-0.208415,11.266,160.843,-0.0909981,22.9406,-16.6937,-0.0890411,19.632,137.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-13_10-38-23_10110000,0.852811,TRUE,0.0599669,-0.453033,79.6665,28.7018,-0.413894,45.2313,-153.99,-0.368885,31.553,-35.5951,-0.333659,26.223,-168.384,-0.278865,19.3971,5.60915,-0.226027,12.3751,-168.763,-0.10274,14.6511,-1.46739,-0.10274,27.0891,-149.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-16_10-38-47_10297000,0.861175,TRUE,0.091245,-0.453033,33.9392,39.722,-0.453033,80.6044,22.7182,-0.415851,43.4194,-122.936,-0.411937,174.934,-39.1908,-0.370842,37.3103,-26.8437,-0.333659,23.0217,-134.732,-0.286693,25.7282,17.2772,-0.239726,14.0659,-141.37,-0.175147,19.3348,4.11527,-0.0675147,17.4896,-156.225,-0.0636008,20.6367,24.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-11_10-39-20_9997100,0.853302,TRUE,0.0344556,-0.40411,36.7404,144.325,-0.372798,28.0891,146.736,-0.361057,44.3026,-40.6003,-0.316047,24.7605,-17.8352,-0.284736,24.9595,148.378,-0.239726,17.5654,-1.57351,-0.155577,20.0366,157.778,-0.15362,25.081,-22.6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-13_10-40-38_10110100,0.857292,TRUE,0.0403909,-0.453033,57.0912,-25.9414,-0.421722,29.074,92.1725,-0.374755,30.2277,113.749,-0.316047,25.2116,-51.419,-0.28865,27.2606,96.4369,-0.241683,21.3574,-31.4547,-0.204501,13.8805,-1.60667,-0.175147,34.6734,97.8298,-0.126223,19.5548,-47.5619,-0.126223,18.7517,132.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-16_10-41-06_10297100,0.859442,TRUE,0.0597751,-0.439335,36.201,153.062,-0.376712,30.6559,176.836,-0.316047,27.0581,10.2014,-0.292564,30.0745,151.023,-0.247554,19.376,16.983,-0.229941,20.8975,171.653,-0.126223,19.5857,35.6856,-0.0577299,13.2414,-152.179,-0.0577299,17.9486,-19.9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-11_10-41-41_9997200,0.865645,TRUE,0.107204,-0.361057,35.3156,118.129,-0.353229,32.3306,-87.2579,-0.280822,33.3213,-127.165,-0.229941,40.8311,91.4731,-0.179061,28.3874,-117.056,-0.114481,39.9563,60.5748,-0.112524,24.0857,-120.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
