,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-384-js81-1-113_2018-04-13_03-57-23_10092100,0.828372,TRUE,0.0521445,-0.417808,35.5917,159.137,-0.386497,33.5812,-17.5335,-0.357143,28.7554,121.194,-0.319961,25.1108,-37.8958,-0.280822,21.9471,109.23,-0.237769,21.5882,-74.052,-0.122309,24.3781,144.824,-0.122309,10.5831,-34.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-384-js81-1-113_2018-04-16_03-57-37_10279100,0.857413,TRUE,0.0542678,-0.417808,36.1411,-155.091,-0.390411,28.4706,22.2135,-0.361057,30.5414,-171.677,-0.319961,24.0379,6.66079,-0.286693,28.0706,-165.775,-0.249511,20.4888,7.14541,-0.214286,31.8043,-171.495,-0.100783,30.9588,-1.62464,-0.00293541,23.0422,-157.628,-0.00293541,12.5019,33.8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-11_03-59-24_9979200,0.85534,TRUE,0.0638637,-0.439335,15.9661,-151.974,-0.372798,32.5246,-1.90192,-0.341487,24.9158,-154.265,-0.310176,25.4474,4.51931,-0.26908,28.8118,-175.26,-0.2182,31.9775,11.6581,-0.149706,29.6704,-178.503,-0.149706,23.9309,34.6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-13_03-59-37_10092200,0.837046,TRUE,0.125779,-0.421722,26.4829,-157.056,-0.374755,33.5806,-23.5397,-0.343444,31.535,-172.255,-0.31409,23.7222,-36.3556,-0.276908,22.083,154.686,-0.24364,25.0183,-7.29918,-0.157534,12.448,179.14,-0.0988258,33.5891,-20.7217,-0.0968689,15.2842,148.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-16_03-59-51_10279200,0.80972,TRUE,0.209402,-0.42955,31.3509,-136.437,-0.38454,22.7983,-4.18642,-0.347358,41.3133,-171.733,-0.31409,18.1748,-21.7397,-0.274951,38.5867,-173.878,-0.263209,37.0848,-20.7804,-0.200587,41.9902,168.2,-0.0655577,40.7486,122,0.155577,59.311,27.8744,0.155577,59.0219,-11.5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-11_04-01-37_9979300,0.844599,TRUE,0.0230721,-0.378669,35.7161,17.195,-0.363014,37.3644,-178.961,-0.335616,33.1577,-0.128506,-0.308219,30.6936,-175.807,-0.247554,25.6473,11.4069,-0.151663,24.8079,176.045,-0.151663,20.1839,-19.9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-13_04-01-51_10092300,0.852385,TRUE,0.0531987,-0.382583,34.6819,58.7986,-0.364971,37.222,-161.745,-0.335616,35.4243,27.3231,-0.310176,33.608,-155.845,-0.274951,26.7254,35.9939,-0.194716,15.5306,-157.34,-0.145793,24.7858,34.1166,-0.145793,4.12165,-170.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-16_04-02-04_10279300,0.816404,TRUE,0.0610743,-0.380626,35.854,73.997,-0.366928,40.9027,-161.028,-0.33953,36.1202,41.1844,-0.310176,38.933,-146.627,-0.276908,33.3098,33.685,-0.259295,30.5531,-143.215,-0.137965,30.1181,17.4147,-0.137965,16.8163,-110.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-11_04-03-51_9979400,0.871284,TRUE,0.0551081,-0.327789,30.1602,-89.9461,-0.302348,32.0465,96.5952,-0.263209,28.1631,-99.6165,-0.231898,22.9294,107.646,-0.092955,26.3293,-25.9475,-0.092955,34.7127,97.3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-13_04-04-04_10092400,0.881077,TRUE,0.0359248,-0.329746,27.5213,-21.221,-0.308219,34.585,166.697,-0.265166,29.8881,-35.6759,-0.239726,28.6384,177.664,-0.0909981,29.5237,-176.186,-0.0303327,30.6763,-41.5487,-0.0283757,10.0918,-105.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-16_04-04-18_10279400,0.88246,TRUE,0.0582171,-0.333659,34.2919,47.1717,-0.304305,37.489,-114.973,-0.284736,16.3711,-106.045,-0.271037,31.0483,46.3175,-0.2182,32.3255,65.4655,-0.0831703,26.7446,-100.065,-0.0831703,16.2183,43.9341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-11_04-06-05_9979500,0.84616,TRUE,0.0502749,-0.351272,39.4187,-58.5157,-0.331703,34.702,-63.7861,-0.290607,30.7624,105.938,-0.216243,23.4487,-55.6596,-0.214286,25.8059,108.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-13_04-06-18_10092500,0.7943,TRUE,0.115857,-0.353229,40.3886,-20.937,-0.327789,37.9871,-12.9786,-0.292564,40.9622,163.571,-0.263209,25.6282,-9.33247,-0.163405,34.3127,138.516,-0.163405,23.7214,-8.95523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-16_04-06-32_10279500,0.805666,TRUE,0.144151,-0.361057,39.755,-3.08009,-0.329746,41.8087,2.43208,-0.296477,46.8298,168.208,-0.278865,40.6419,0.298183,-0.214286,30.3122,167.119,-0.132094,38.7471,-6.80872,-0.130137,26.4782,-156.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-11_04-08-18_9979600,0.844984,FALSE,0.129721,-0.376712,39.2437,-157.249,-0.341487,28.4797,-10.5114,-0.308219,35.4252,-177.962,-0.237769,41.772,-166.076,-0.161448,32.3917,18.7875,-0.159491,62.2611,14.5153,-0.157534,67.2985,-33.6366,-0.0577299,49.5728,-158.615,-0.0401174,30.9804,-23.0407,-0.0381605,25.0665,174.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-13_04-08-31_10092600,0.809613,FALSE,0.15598,-0.378669,37.9994,-155.474,-0.33953,31.4727,-8.81031,-0.306262,37.9723,-176.775,-0.292564,46.5702,145.269,-0.261252,48.0172,-170.038,-0.210372,26.3321,36.0293,-0.159491,62.4663,20.6729,-0.157534,68.7856,-40.2722,-0.108611,51.1851,-140.985,-0.0440313,34.7916,1.16793,-0.0440313,39.3736,-158.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-16_04-08-47_10279600,0.788025,FALSE,0.18944,-0.378669,38.9605,-168.338,-0.343444,35.0182,-5.57142,-0.310176,35.187,-164.927,-0.298434,46.7553,-95.3334,-0.261252,45.2183,162.788,-0.229941,22.8843,68.1926,-0.227984,41.3759,-8.54145,-0.202544,51.0893,-98.6377,-0.169276,36.3657,-174.509,-0.0577299,46.0575,11.8966,0.0127202,45.469,-115.328,0.0146771,10.341,38.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-390-js179-269_2018-04-11_04-10-32_9979700,0.863833,TRUE,0.032746,-0.33953,33.2933,-172.218,-0.335616,24.9247,-10.8605,-0.31409,17.0838,-7.22966,-0.210372,31.2918,-179.705,-0.210372,22.3783,1.19758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-390-js179-269_2018-04-13_04-10-47_10092700,0.849871,TRUE,0.0294194,-0.357143,26.6606,19.3435,-0.353229,33.4239,-166.128,-0.323875,20.5112,26.1597,-0.229941,13.8242,-12.2597,-0.165362,26.5761,113.211,-0.165362,34.7477,-32.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-390-js179-269_2018-04-16_04-11-00_10279700,0.715897,TRUE,0.0786926,-0.423679,21.0069,-150.653,-0.40998,10.2713,-86.2837,-0.380626,32.77,144.317,-0.372798,18.894,-121.576,-0.325832,21.1816,-49.6979,-0.323875,13.457,146.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-391-js143-209_2018-04-11_04-12-45_9979800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-391-js143-209_2018-04-13_04-13-01_10092800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-391-js143-209_2018-04-16_04-13-14_10279800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-392-js42-69_2018-04-11_04-14-58_9979900,0.453279,TRUE,0.320796,-0.257339,#NAME?,0,-0.226027,#NAME?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-392-js42-69_2018-04-13_04-15-14_10092900,0.523859,TRUE,0.273924,-0.292564,34.5501,-167.308,-0.22407,54.9375,-33.4479,-0.169276,33.9118,-131.309,-0.110568,41.3612,-30.6289,-0.110568,54.8373,175.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-392-js42-69_2018-04-16_04-15-28_10279900,0.865714,TRUE,0.0519974,-0.382583,35.0172,-74.8724,-0.337573,33.3556,-142.394,-0.302348,38.944,-24.1072,-0.263209,26.6523,160.137,-0.220157,39.7902,-14.1044,-0.143836,22.3857,-173.329,-0.0812133,47.7862,-5.46259,-0.0812133,28.2905,-162.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-11_04-17-11_9980000,0.396756,TRUE,0.101705,-0.443249,104.591,-169.168,-0.441292,157.386,48.2205,-0.431507,71.536,-173.637,-0.392368,110.519,-141.263,-0.388454,97.398,174.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-13_04-17-28_10093000,0.855583,TRUE,0.0528376,-0.376712,35.504,-179.419,-0.351272,42.152,-16.5362,-0.341487,28.6167,167.185,-0.298434,26.1495,-17.3794,-0.261252,32.4412,167.877,-0.19863,32.6467,-135.577,-0.145793,42.9072,27.2092,-0.145793,17.0847,-91.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-16_04-17-42_10280000,0.858613,TRUE,0.0817714,-0.380626,28.733,161.071,-0.363014,34.2126,-2.26427,-0.343444,24.5552,160.756,-0.294521,35.7029,-30.0366,-0.263209,36.6833,-8.12729,-0.253425,34.7216,140.187,-0.222113,41.825,-71.6441,-0.163405,9.44637,-142.637,-0.163405,55.8397,-68.2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-11_04-19-26_9980100,0.86952,TRUE,0.0674792,-0.400196,24.0353,50.2178,-0.368885,23.2073,-132.404,-0.341487,16.2928,55.9845,-0.333659,19.8773,132.327,-0.265166,23.7443,55.074,-0.263209,24.7141,-122.509,-0.108611,42.6296,62.029,-0.108611,25.2248,-118.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-13_04-19-41_10093100,0.875128,TRUE,0.049931,-0.408023,23.5913,58.8676,-0.372798,24.0893,-112.511,-0.337573,16.3918,81.9085,-0.276908,25.1529,-102.619,-0.267123,22.5352,75.5044,-0.17319,24.8521,-78.8457,-0.104697,31.1198,115.361,-0.0518591,27.8984,-109.875,-0.0518591,41.8174,34.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-16_04-19-55_10280100,0.849365,TRUE,0.0702868,-0.453033,22.1186,54.0623,-0.40998,13.542,-30.6068,-0.376712,29.1943,-128.527,-0.345401,16.1734,101.866,-0.272994,27.1566,-104.94,-0.271037,33.0442,80.653,-0.202544,38.694,-73.4181,-0.100783,38.969,95.8561,-0.0655577,34.7246,-121.242,-0.0636008,20.852,44.2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-11_04-21-39_9980200,0.878457,TRUE,0.0310039,-0.378669,23.7035,81.8306,-0.341487,23.9662,-88.3174,-0.325832,15.242,90.7632,-0.272994,21.7955,-110.991,-0.2182,41.0517,-140.08,-0.184932,30.1479,102.913,-0.132094,22.4118,133.799,-0.12818,43.6647,-81.5986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-13_04-21-54_10093200,0.871233,TRUE,0.0838752,-0.394325,26.684,-23.5017,-0.349315,25.7963,110.102,-0.331703,30.5412,-62.9561,-0.310176,10.172,65.2609,-0.290607,24.1649,95.3548,-0.286693,22.2408,-178.092,-0.233855,18.6091,-33.2038,-0.159491,24.4782,149.398,-0.116438,22.4859,157.848,-0.116438,27.6764,-29.0892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-16_04-22-08_10280200,0.850321,FALSE,0.0973175,-0.413894,25.501,12.5146,-0.3591,32.2503,145.842,-0.349315,26.653,-46.4568,-0.349315,18.6349,52.1251,-0.310176,34.3985,-170.226,-0.308219,24.9964,102.168,-0.267123,19.0461,-37.89,-0.202544,23.054,41.017,-0.200587,40.3014,173.256,-0.0733855,52.7862,-26.1713,-0.0733855,27.9429,126.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-11_04-23-53_9980300,0.873854,TRUE,0.0434953,-0.392368,43.8814,-179.328,-0.333659,35.1408,17.8633,-0.294521,38.0058,170.839,-0.227984,18.3411,-29.4056,-0.226027,29.6652,-172.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-13_04-24-09_10093300,0.865432,TRUE,0.0979452,-0.400196,41.8517,178.977,-0.337573,33.243,9.00679,-0.298434,37.7826,179.257,-0.24364,31.0003,-27.5115,-0.241683,17.4334,-138.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-16_04-24-24_10280300,0.874672,TRUE,0.0511808,-0.406067,42.0721,170.466,-0.337573,40.9467,-1.87821,-0.306262,37.6222,153.177,-0.276908,29.2151,-39.6954,-0.202544,31.3633,142.984,-0.200587,10.8485,-31.6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-11_04-26-06_9980400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-13_04-26-46_10093400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-16_04-26-37_10280400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-11_04-28-19_9980500,0.823477,TRUE,0.0640134,-0.33953,21.6358,-25.2941,-0.319961,23.143,-175.867,-0.267123,14.3635,-17.6138,-0.210372,19.203,-165.703,-0.137965,15.6747,-1.55777,-0.137965,10.3782,-165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-13_04-28-55_10093500,0.847218,TRUE,0.0870566,-0.345401,20.9781,-22.0615,-0.319961,24.5155,-168.967,-0.267123,20.136,-9.74877,-0.216243,19.7822,-143.636,-0.137965,14.9529,-134.543,-0.137965,15.902,25.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-16_04-28-51_10280500,0.853788,TRUE,0.0644903,-0.347358,24.0037,4.2121,-0.325832,23.5792,-148.542,-0.272994,21.2354,35.7428,-0.255382,20.5507,64.2373,-0.229941,21.9452,-139.714,-0.169276,23.0221,43.4192,-0.124266,18.7267,-127.611,-0.122309,14.0734,54.9363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-11_04-30-33_9980600,0.829335,TRUE,0.0294194,-0.413894,25.3269,-55.515,-0.345401,19.7967,-161.582,-0.294521,30.6583,171.114,-0.286693,78.8678,-11.6016,-0.265166,9.11708,-72.5377,-0.265166,35.1499,-7.54506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-13_04-31-09_10093600,0.835189,FALSE,0.0412818,-0.427593,24.6078,-76.6093,-0.286693,67.548,-28.0316,-0.284736,32.8,-2.24455,-0.282779,28.7812,179.228,-0.280822,21.1332,147.309,-0.257339,22.0204,-3.45598,-0.257339,17.6325,154.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-16_04-31-05_10280600,0.840024,FALSE,0.0625611,-0.433464,23.9772,-64.7878,-0.284736,80.8128,-24.3361,-0.278865,36.5597,-17.6842,-0.257339,6.853,105.927,-0.257339,31.2659,-14.8441,-0.247554,41.7426,-174.462,-0.247554,22.161,176.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-11_04-32-46_9980700,0.839494,TRUE,0.0280875,-0.408023,34.4446,-171.105,-0.390411,28.4218,9.19664,-0.361057,20.6867,176.086,-0.343444,19.9539,11.0455,-0.302348,3.77621,13.0196,-0.302348,21.4523,-155.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-13_04-33-22_10093700,0.84537,TRUE,0.0238073,-0.406067,28.9806,-106.118,-0.394325,30.8206,61.0874,-0.3591,32.4648,-142.318,-0.349315,22.004,43.6218,-0.318004,35.3234,-128.328,-0.239726,16.3593,-96.6606,-0.239726,18.834,49.6768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-16_04-33-19_10280700,0.845807,TRUE,0.041467,-0.408023,28.2254,165.671,-0.392368,33.0495,-26.479,-0.364971,17.5925,142.476,-0.351272,29.0855,-23.4591,-0.298434,20.2337,-38.9271,-0.19863,14.9138,30.1601,-0.196673,15.0951,119.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-11_04-35-03_9980800,0.894464,FALSE,0.117694,-0.40998,24.7686,174.679,-0.366928,27.2861,-17.6227,-0.363014,23.3467,174.763,-0.363014,17.9822,-134.612,-0.31409,29.2755,-72.8225,-0.296477,33.4971,7.58189,-0.265166,43.7096,-179.498,-0.186888,29.6646,-35.0989,-0.182975,50.7902,-179.45,-0.179061,19.227,140.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-13_04-35-36_10093800,0.900618,FALSE,0.0553854,-0.437378,27.7143,-162.891,-0.378669,17.9113,19.1176,-0.364971,29.7785,-166.541,-0.361057,23.703,-117.432,-0.308219,43.1354,-152.58,-0.302348,53.3576,2.97744,-0.177104,47.0302,-166.595,-0.120352,46.2717,-159.409,-0.116438,36.9237,85.2052,-0.104697,14.3394,125.822,-0.104697,37.3535,-51.0434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-16_04-35-32_10280800,0.903755,FALSE,0.0830493,-0.423679,33.0051,33.8943,-0.392368,9.64775,-173.224,-0.370842,34.4209,11.6871,-0.292564,45.5362,35.0517,-0.276908,33.8617,-174.232,-0.210372,22.8565,-117.699,-0.175147,55.5106,0.217601,-0.169276,40.4442,120.896,-0.157534,34.9475,131.73,-0.130137,46.1716,0.461228,-0.12818,3.80987,-48.8146,0.0479452,49.3089,-157.967,0.0499021,13.2312,-132.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-11_04-37-15_9980900,0.872398,FALSE,0.0623772,-0.364971,47.0023,120.522,-0.33953,41.3434,-74.1536,-0.316047,13.5305,-103.402,-0.31409,36.3019,104.773,-0.233855,40.8386,113.228,-0.17319,29.2386,-86.0498,-0.17319,24.5054,112.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-13_04-37-49_10093900,0.878445,TRUE,0.0641927,-0.370842,27.2349,-8.35152,-0.364971,49.1007,32.6626,-0.341487,48.9393,-167.834,-0.316047,34.8112,12.3172,-0.280822,52.872,-142.06,-0.235812,47.4857,24.2887,-0.19863,36.4313,-171.064,-0.157534,22.9156,23.2367,-0.155577,16.452,-150.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-16_04-37-46_10280900,0.886453,TRUE,0.047695,-0.366928,50.676,-144.98,-0.343444,46.2033,16.9868,-0.321918,41.5231,-155.476,-0.282779,53.6996,39.4793,-0.24364,49.5981,-151.439,-0.214286,53.4677,26.7199,-0.14775,38.6227,-148.553,-0.10274,24.4199,19.5387,-0.100783,16.338,-151.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-11_04-39-28_9981000,0.814786,TRUE,0.0368717,-0.40998,36.0438,144.43,-0.378669,41.6908,-32.8599,-0.3591,18.3231,-85.212,-0.357143,31.4763,139.27,-0.323875,28.7367,-39.4028,-0.292564,31.3365,136.212,-0.210372,17.7598,170.918,-0.210372,14.4396,-67.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-13_04-40-02_10094000,0.824438,TRUE,0.0338388,-0.415851,35.2026,158.306,-0.38454,42.312,-10.7412,-0.355186,29.1399,149.94,-0.349315,27.9854,-34.3339,-0.302348,28.8445,175.186,-0.253425,27.5106,-25.316,-0.159491,27.7378,128.109,-0.159491,22.1864,-28.4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-16_04-40-02_10281000,0.846129,TRUE,0.0947049,-0.435421,27.7412,162.728,-0.38454,43.3088,-15.5044,-0.357143,28.7988,157.202,-0.327789,34.2778,0.393348,-0.306262,29.4324,179.194,-0.272994,33.4833,-12.068,-0.229941,14.2782,161.652,-0.116438,15.4427,-29.6144,-0.112524,22.4909,-161.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-11_04-41-42_9981100,0.854072,TRUE,0.0484912,-0.411937,37.6756,-173.718,-0.368885,15.0668,40.2654,-0.355186,17.6002,-175.367,-0.325832,12.1392,46.2681,-0.292564,19.7433,-124.329,-0.159491,34.2812,-158.364,-0.157534,5.41975,23.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-13_04-42-17_10094100,0.866512,TRUE,0.0293542,-0.427593,22.8171,1.94988,-0.368885,17.1743,-91.5482,-0.361057,15.5011,41.7826,-0.333659,13.5145,-85.3301,-0.304305,16.9787,95.839,-0.212329,11.5525,-96.9377,-0.132094,17.4991,90.3895,-0.132094,24.8639,-105.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-16_04-42-20_10281100,0.866251,TRUE,0.0669093,-0.443249,29.9588,35.4875,-0.38454,16.5707,-3.64834,-0.353229,22.2657,113.545,-0.337573,18.4184,-3.21969,-0.319961,20.0825,49.1451,-0.306262,17.8104,130.561,-0.267123,16.6707,84.212,-0.263209,23.4262,-16.3435,-0.0909981,18.0288,-99.2572,-0.0909981,21.183,127.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-11_04-43-55_9981200,0.84279,TRUE,0.050843,-0.411937,104.288,-16.1091,-0.380626,25.4589,-137.965,-0.351272,27.37,12.9361,-0.31409,24.132,-158.268,-0.2182,50.1558,18.6222,-0.202544,37.7178,-23.1756,-0.137965,31.8295,-141.992,-0.136008,24.9156,99.2851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-13_04-44-31_10094200,0.851449,TRUE,0.130706,-0.388454,30.6169,-40.3331,-0.361057,31.8919,45.1822,-0.312133,33.5367,-59.7431,-0.227984,50.759,69.2673,-0.134051,55.2044,-72.4603,-0.108611,82.5109,72.5492,-0.104697,29.8214,132.476,-0.10274,37.3438,-145.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-16_04-44-30_10281200,0.806443,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-406-EMPTY-_2018-04-11_04-46-09_9981300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
