,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant name,Accuracy reconstruction,Topology skeleton,Error skeleton,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-299-js294-413_2018-04-13_12-47-54_10083600,0.825252,TRUE,0.038597,-0.435421,26.1207,13.9806,-0.394325,23.706,-100.336,-0.364971,22.1575,5.88978,-0.292564,17.6826,-151.473,-0.259295,17.745,15.5814,-0.175147,19.6983,30.3452,-0.17319,10.5659,-167.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-299-js294-413_2018-04-16_12-47-55_10270600,0.839905,FALSE,0.0666513,-0.427593,158.536,55.9102,-0.419765,34.1658,-13.8946,-0.402153,22.9785,-150.732,-0.357143,18.9443,-28.8389,-0.310176,18.8441,176.275,-0.271037,19.4834,-28.3916,-0.169276,13.5969,160.357,-0.169276,10.3122,-167.758,-0.0694716,24.3737,-19.5402,-0.0675147,18.7928,126.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-11_12-50-13_9970700,0.880245,TRUE,0.0534859,-0.402153,38.3335,-20.7664,-0.376712,48.0443,171.489,-0.351272,53.402,-18.9103,-0.325832,48.7939,155.857,-0.306262,40.9773,-15.5203,-0.259295,23.1421,172.586,-0.165362,32.0641,-27.348,-0.0499021,31.3175,160.282,-0.0499021,3.33249,-8.71263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-13_12-50-08_10083700,0.875059,FALSE,0.118327,-0.411937,75.4831,-27.1768,-0.411937,40.0883,-5.31822,-0.38454,42.2935,-171.883,-0.355186,56.4885,-0.704084,-0.329746,45.652,177.12,-0.306262,47.2199,-0.440085,-0.271037,34.7804,-172.437,-0.227984,28.9017,-0.825713,-0.0753425,27.8553,-157.752,-0.0733855,9.77644,145.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-16_12-50-09_10270700,0.82516,TRUE,0.19089,-0.453033,27.1293,122.652,-0.451076,62.5041,132.135,-0.353229,49.0462,-10.7074,-0.345401,34.4969,8.63118,-0.333659,55.0712,167.942,-0.306262,46.0129,-20.3309,-0.300391,36.7434,-28.9326,-0.28865,52.3533,163.656,-0.210372,33.6943,-169.67,-0.0440313,14.3197,67.1516,-0.0440313,11.7837,-140.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-11_12-52-27_9970800,0.840043,TRUE,0.0810422,-0.415851,40.4408,144.773,-0.380626,42.0836,2.11348,-0.349315,41.1953,151.632,-0.316047,28.0151,-17.8646,-0.274951,28.1937,145.046,-0.194716,19.4132,-5.07777,-0.192759,16.0866,154.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-13_12-52-21_10083800,0.843688,TRUE,0.039041,-0.415851,40.8688,-7.47143,-0.38454,40.7208,-122.687,-0.355186,43.092,14.5871,-0.318004,29.053,-155.191,-0.298434,32.4918,10.4571,-0.202544,22.1543,-158.806,-0.200587,18.1188,29.7869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-16_12-52-23_10270800,0.857581,TRUE,0.030443,-0.425636,40.3043,119.674,-0.382583,44.0183,36.3301,-0.355186,43.4527,162.75,-0.316047,32.2799,-4.4384,-0.304305,35.1989,158.063,-0.265166,19.7019,6.45308,-0.169276,12.9996,174.633,-0.165362,12.8419,-33.4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-11_12-54-41_9970900,0.681418,TRUE,0.0178286,-0.398239,42.3734,175.188,-0.396282,19.8174,-21.9807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-13_12-54-34_10083900,0.658896,TRUE,0.0287611,-0.408023,38.0796,-87.7435,-0.406067,31.7271,51.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-16_12-54-36_10270900,0.686587,FALSE,0.0306311,-0.456947,62.164,-79.6641,-0.456947,10.1159,-139.147,-0.423679,91.3087,-160.153,-0.419765,14.5728,-41.2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-11_12-56-54_9971000,0.846203,TRUE,0.0260355,-0.390411,64.7267,-11.7897,-0.378669,47.3107,176.143,-0.347358,44.4593,-7.88657,-0.318004,37.6978,176.797,-0.278865,33.2063,-12.7841,-0.214286,18.3641,147.625,-0.151663,13.0347,160.435,-0.149706,19.2703,7.64636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-13_12-56-48_10084000,0.865384,TRUE,0.0571214,-0.390411,62.874,18.3819,-0.372798,49.6351,-146.447,-0.347358,44.011,21.9117,-0.321918,41.6565,-146.509,-0.286693,37.0362,19.4549,-0.251468,29.95,-163.173,-0.155577,19.6397,49.1537,-0.155577,26.4528,-176.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-16_12-56-50_10271000,0.855065,TRUE,0.103515,-0.394325,66.1849,19.6793,-0.374755,47.3731,-142.367,-0.347358,48.0311,28.5212,-0.323875,41.0036,-140.707,-0.28865,43.5721,25.1592,-0.267123,35.0441,-155.364,-0.229941,30.0154,41.4219,-0.118395,27.0311,-174.682,-0.118395,17.6334,49.7801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-11_12-59-08_9971100,0.890613,FALSE,0.0540557,-0.374755,26.8301,-146.328,-0.349315,38.3428,0.96257,-0.31409,15.7419,-169.745,-0.300391,30.8465,0.799252,-0.241683,27.1815,8.17718,-0.165362,14.6887,105.186,-0.159491,23.5379,13.557,-0.157534,16.0779,7.44279,-0.157534,34.1224,78.4656,-0.157534,4.94328,108.884,-0.155577,16.3325,105.302,-0.155577,16.4113,149.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-13_12-59-02_10084100,0.895349,FALSE,0.0866598,-0.374755,36.9469,-89.4636,-0.349315,42.0227,14.9831,-0.321918,22.8556,-100.628,-0.292564,34.8996,12.3403,-0.271037,14.6181,-95.3679,-0.239726,29.7269,15.492,-0.190802,25.767,-81.8653,-0.0459883,17.649,-45.8833,-0.0264188,18.8119,88.6039,0.055773,43.852,55.4758,0.0890411,64.6628,16.464,0.0890411,59.4158,35.0849,0.24364,70.5377,84.5662,0.302348,64.5472,71.4585,0.302348,55.5868,79.7393,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-16_12-59-03_10271100,0.901218,FALSE,0.181575,-0.386497,33.895,-91.8867,-0.361057,36.8993,3.22258,-0.306262,25.3983,-128.947,-0.292564,32.8822,-1.09625,-0.22407,6.93449,156.334,-0.190802,18.8826,-36.8242,-0.163405,31.2938,-6.55997,-0.163405,35.078,10.9627,-0.132094,15.6644,135.052,-0.0538161,33.8985,-130.608,-0.016634,14.0271,-175.207,-0.016634,12.1302,166.151,0.100783,37.3402,160.169,0.10274,22.1008,86.779,0.139922,74.6968,-17.7744,0.141879,72.1915,9.15575,0.235812,34.0781,117.99,0.235812,59.1564,96.0081,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-11_01-01-22_9971200,0.824934,TRUE,0.0515164,-0.349315,49.0006,176.519,-0.237769,9.96606,-43.5821,-0.237769,29.6566,-141.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-13_01-01-16_10084200,0.830617,TRUE,0.133116,-0.353229,50.0544,-178.246,-0.255382,37.6672,-156.988,-0.253425,12.0453,-179.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-16_01-01-17_10271200,0.803084,TRUE,0.0441507,-0.441292,85.5201,134.695,-0.3591,34.9614,163.616,-0.337573,41.454,-8.78896,-0.261252,31.0353,-157.384,-0.167319,19.4071,151.57,-0.167319,17.0548,-80.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-11_01-03-35_9971300,0.887277,TRUE,0.077318,-0.376712,38.977,-64.8287,-0.363014,35.0567,123.313,-0.357143,36.7939,-68.3855,-0.343444,36.999,-76.5544,-0.327789,28.5974,-131.602,-0.294521,28.4259,112.49,-0.231898,25.4271,-62.0664,-0.15362,31.209,138.209,-0.151663,39.1591,-100.995,-0.151663,19.3825,-27.0718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-13_01-03-30_10084300,0.894076,TRUE,0.0607915,-0.378669,38.3302,19.9464,-0.363014,35.2312,-155.939,-0.33953,40.4345,15.4847,-0.292564,30.9826,-159.257,-0.237769,26.9108,23.3598,-0.171233,18.5679,-150.714,-0.143836,22.1637,-35.3235,-0.143836,21.483,-154.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-16_01-03-30_10271300,0.884496,TRUE,0.0831645,-0.38454,38.396,-47.9323,-0.363014,35.999,139.327,-0.341487,40.6783,-45.7498,-0.310176,32.982,136.461,-0.271037,26.9423,-40.6279,-0.239726,25.7752,130.087,-0.137965,18.4885,-89.4198,-0.137965,16.6514,120.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-11_01-05-48_9971400,0.833971,TRUE,0.0828646,-0.445205,82.8477,175.128,-0.435421,35.1723,-3.98958,-0.392368,29.9177,-178.666,-0.351272,28.3139,25.1948,-0.312133,23.4594,-160.451,-0.265166,22.9427,32.5934,-0.186888,19.2533,-158.338,-0.184932,17.6465,22.0526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-13_01-05-43_10084400,0.850025,TRUE,0.0678471,-0.449119,22.5127,34.819,-0.445205,72.9941,-178.965,-0.40411,29.7317,179.174,-0.357143,26.5181,43.7799,-0.318004,26.103,-159.63,-0.274951,22.3943,37.6684,-0.216243,18.4307,-170.735,-0.120352,25.9191,41.1482,-0.120352,14.1997,-126.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-16_01-05-44_10271400,0.859277,TRUE,0.0764463,-0.451076,52.934,156.121,-0.443249,39.5097,19.7011,-0.415851,26.716,159.505,-0.363014,28.9765,25.6745,-0.318004,24.3336,178.739,-0.259295,31.9383,20.4489,-0.2182,16.7755,164.295,-0.204501,20.321,145.244,-0.202544,22.8396,22.6851,-0.0812133,10.8059,-145.125,-0.0812133,22.5599,-39.6382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-11_01-08-04_9971500,0.856968,FALSE,0.0455175,-0.388454,42.4376,-142.523,-0.361057,28.2244,-111.663,-0.361057,38.6216,79.3951,-0.3591,24.8843,65.7351,-0.319961,26.375,-90.4242,-0.304305,24.8921,-110.583,-0.271037,19.9591,50.2279,-0.177104,22.6928,-74.6355,-0.177104,30.9325,34.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-13_01-07-57_10084500,0.859709,FALSE,0.098199,-0.390411,43.3484,-70.7083,-0.372798,35.8759,164.049,-0.366928,25.575,140.95,-0.361057,28.8707,-41.2815,-0.321918,26.0611,-16.0399,-0.304305,26.5659,-36.1451,-0.282779,23.65,137.233,-0.200587,19.4003,-30.1579,-0.200587,13.51,-3.30371,-0.167319,23.5141,22.2848,-0.165362,23.2349,112.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-16_01-07-59_10271500,0.876698,FALSE,0.0708296,-0.392368,44.9459,-41.2767,-0.376712,32.1122,-14.4063,-0.364971,37.774,-161.858,-0.363014,23.1139,-175.88,-0.345401,30.1191,6.85921,-0.306262,12.5952,-179.539,-0.28865,24.0322,177.693,-0.280822,34.8867,-2.47739,-0.278865,19.2031,1.62559,-0.263209,18.4095,-26.5229,-0.202544,17.636,-122.343,-0.200587,20.3792,55.4104,-0.155577,33.7583,69.5234,-0.122309,24.9233,153.548,-0.120352,20.1047,137.995,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-11_01-10-16_9971600,0.83494,TRUE,0.0566501,-0.386497,56.8763,104.063,-0.382583,49.4491,-41.4499,-0.366928,51.6957,143.721,-0.3591,16.7381,169.263,-0.351272,34.9094,-35.5963,-0.323875,30.9209,124.254,-0.247554,17.4898,-22.0512,-0.210372,14.1363,110.668,-0.208415,18.5456,-83.6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-13_01-10-10_10084600,0.850111,TRUE,0.0470075,-0.400196,48.1799,-4.04001,-0.386497,50.7715,-167.417,-0.370842,51.2555,47.5568,-0.357143,38.5318,-146.022,-0.325832,39.4995,26.6434,-0.284736,22.1751,-144.98,-0.194716,21.8607,12.4026,-0.194716,20.7129,-135.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-16_01-10-12_10271600,0.861173,TRUE,0.0620386,-0.406067,47.6853,88.1971,-0.38454,48.2773,-62.7137,-0.370842,51.9111,154.501,-0.3591,38.3871,-35.1167,-0.327789,46.0721,137.719,-0.296477,31.2464,-34.2924,-0.271037,26.902,148.069,-0.163405,5.99208,-22.7959,-0.163405,19.1719,118.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-11_01-12-29_9971700,0.870093,TRUE,0.109204,-0.398239,36.7071,25.0895,-0.364971,31.6265,-171.089,-0.33953,20.8263,176.563,-0.337573,35.3158,13.5492,-0.261252,34.3282,7.10706,-0.22407,24.1098,162.575,-0.110568,23.318,155.161,-0.108611,40.6837,42.8935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-13_01-12-23_10084700,0.868319,FALSE,0.100721,-0.364971,29.9524,-152.636,-0.319961,43.937,38.1165,-0.319961,72.5675,-5.14414,-0.310176,21.0085,-111.086,-0.308219,26.4057,-165.141,-0.271037,34.85,25.2919,-0.229941,27.9872,-174.606,-0.175147,18.9271,38.4399,-0.149706,12.2206,18.2388,-0.0890411,10.4526,-178.553,-0.0851272,27.7757,40.7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-16_01-12-25_10271700,0.879413,TRUE,0.09716,-0.392368,74.4978,50.4108,-0.364971,28.8954,53.8688,-0.337573,38.046,-124.49,-0.304305,27.1972,49.5809,-0.304305,25.8933,3.62744,-0.302348,25.0634,78.4107,-0.274951,37.5195,-137.242,-0.239726,32.358,36.3677,-0.208415,33.2787,-131.018,-0.12818,19.2856,49.3569,-0.0127202,32.8182,-107.869,-0.0127202,21.6619,30.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-11_01-14-42_9971800,0.858875,TRUE,0.0413282,-0.38454,42.9921,31.6411,-0.347358,31.9469,-176.219,-0.319961,7.21036,7.94011,-0.319961,42.1765,3.73164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-13_01-14-36_10084800,0.863723,TRUE,0.0498926,-0.392368,38.9392,46.3678,-0.361057,30.8809,-160.296,-0.318004,9.7213,17.4372,-0.318004,42.4788,12.9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-16_01-14-38_10271800,0.863067,TRUE,0.060539,-0.396282,38.373,25.582,-0.361057,34.6153,175.1,-0.321918,44.2859,-18.3928,-0.233855,11.03,4.84678,-0.233855,23.4874,-177.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-11_01-16-55_9971900,0.871292,FALSE,0.0993813,-0.329746,62.3965,171.978,-0.327789,44.2992,-169.362,-0.304305,36.3011,-31.8876,-0.235812,28.8156,173.738,-0.188845,17.0731,-4.41122,-0.186888,24.1827,169.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-13_01-16-49_10084900,0.875524,FALSE,0.126113,-0.349315,52.1039,-168.334,-0.347358,35.7816,-147.826,-0.335616,30.6768,162.952,-0.306262,39.5199,-17.3205,-0.241683,26.2872,-175.832,-0.222113,26.4572,3.19412,-0.169276,24.6269,22.3471,-0.136008,17.0578,163.653,-0.136008,16.883,-92.5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-16_01-16-53_10271900,0.869382,FALSE,0.204798,-0.355186,53.8078,-178.482,-0.347358,41.2999,-159.655,-0.347358,31.3399,171.507,-0.341487,27.3693,-159.809,-0.308219,35.3061,-22.613,-0.265166,35.3972,-173.59,-0.19863,11.6335,-141.484,-0.194716,26.4755,-1.55709,-0.192759,27.565,157.417,-0.151663,21.8744,18.7687,-0.151663,18.6349,150.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-11_01-19-08_9972000,0.853697,TRUE,0.0788142,-0.390411,78.0179,168.318,-0.3591,77.8289,-13.0073,-0.341487,58.7918,145.694,-0.319961,66.8943,-130.95,-0.316047,55.0469,-17.5554,-0.300391,46.9237,146.228,-0.257339,37.5542,-11.5832,-0.196673,33.4552,159.758,-0.122309,27.4009,-18.4082,-0.120352,19.3054,-155.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-13_01-19-04_10085000,0.841963,TRUE,0.0704773,-0.396282,71.9887,-146.498,-0.361057,84.5899,10.117,-0.341487,62.4367,161.646,-0.316047,58.46,3.39884,-0.302348,50.4463,165.813,-0.257339,40.5066,9.66338,-0.222113,42.841,168.661,-0.136008,28.2173,2.49907,-0.0968689,33.6075,-162.053,-0.0949119,18.3985,-6.49874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-16_01-19-07_10272000,0.851294,TRUE,0.0831645,-0.398239,82.959,-3.36072,-0.361057,82.9373,-175.84,-0.33953,62.4378,-33.1555,-0.316047,60.7427,167.48,-0.302348,52.8668,-26.2337,-0.26908,43.5911,175.798,-0.229941,50.6639,-25.5886,-0.184932,35.848,-179.248,-0.114481,28.6752,-18.6128,-0.114481,20.7024,149.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-11_01-21-22_9972100,0.854317,FALSE,0.0670522,-0.349315,49.649,71.8721,-0.343444,45.11,172.621,-0.304305,32.0834,-176.943,-0.304305,39.0179,149.746,-0.292564,29.9977,35.2945,-0.175147,24.9486,162.592,-0.171233,22.7348,-152.747,-0.112524,34.2373,63.0413,-0.110568,26.1892,-20.2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-13_01-21-17_10085100,0.870276,FALSE,0.117889,-0.347358,47.2863,75.3633,-0.304305,39.1229,152.092,-0.304305,60.9774,154.742,-0.292564,46.2999,133.248,-0.239726,11.975,-5.32576,-0.239726,14.6197,151.134,-0.206458,20.5209,-49.6846,-0.206458,20.0536,-59.3903,-0.132094,60.3653,20.5338,-0.130137,64.8344,39.3118,-0.112524,40.3299,148.721,-0.112524,52.5096,-157.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-16_01-21-20_10272100,0.87294,FALSE,0.135029,-0.357143,55.0189,106.678,-0.353229,45.3784,178.857,-0.323875,25.1803,30.5482,-0.280822,23.8606,15.3477,-0.280822,39.4657,177.309,-0.278865,50.9248,149.712,-0.17319,26.615,-6.58604,-0.17319,44.2217,106.825,-0.167319,35.9119,169.968,-0.15362,32.4312,-150.582,-0.0440313,34.5247,-3.16468,-0.0440313,38.7427,-56.5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-11_01-23-35_9972200,0.860396,TRUE,0.0393342,-0.425636,52.5231,-145.109,-0.392368,34.333,-7.32823,-0.364971,32.9519,-143.449,-0.331703,25.5476,45.3613,-0.278865,21.0934,-143.871,-0.181018,12.6378,76.1572,-0.179061,22.9122,-151.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-13_01-23-31_10085200,0.871848,TRUE,0.0601582,-0.370842,30.9373,60.3132,-0.3591,31.6429,-87.1431,-0.329746,27.4363,96.7209,-0.286693,23.9902,-86.7619,-0.182975,12.6263,157.669,-0.12818,13.841,-88.6197,-0.12818,11.7928,138.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,0.874727,TRUE,0.057622,-0.370842,26.1978,-45.0243,-0.3591,29.8084,169.752,-0.335616,28.2501,-7.09961,-0.304305,27.1369,167.951,-0.241683,16.8419,25.139,-0.151663,11.7094,160.491,-0.149706,13.1599,17.6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,0.885012,FALSE,0.0797081,-0.378669,37.7386,14.5904,-0.351272,30.5902,175.991,-0.323875,41.9693,10.194,-0.265166,29.7042,-4.83221,-0.216243,29.0021,170.792,-0.216243,61.6796,-148.09,-0.214286,56.9296,-163.09,-0.116438,30.4664,-11.1047,-0.0831703,35.7539,-12.4138,-0.0831703,33.2406,-119.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,0.888991,FALSE,0.129188,-0.390411,45.412,-163.929,-0.337573,47.1453,-167.734,-0.312133,34.1348,0.0275286,-0.272994,38.3267,177.243,-0.22407,19.3527,-14.9384,-0.208415,30.2404,95.5892,-0.15362,37.1328,-177.572,-0.14775,66.4208,31.8103,-0.14775,75.568,98.5137,-0.0772994,24.4723,73.2858,-0.0753425,42.5764,160.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,0.891691,FALSE,0.119534,-0.408023,47.6493,-150.352,-0.333659,50.3892,-165.362,-0.316047,33.0351,-8.97494,-0.272994,41.0043,176.795,-0.235812,23.0236,-15.5829,-0.216243,26.0688,79.4972,-0.204501,48.334,14.2755,-0.204501,54.1301,28.2972,-0.186888,40.7866,-165.851,-0.118395,29.6923,-165.5,0.106654,40.4944,96.8763,0.106654,24.106,87.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,0.855941,TRUE,0.104674,-0.447162,62.2657,42.0687,-0.402153,47.8199,-127.84,-0.363014,20.6649,-137.211,-0.331703,42.9859,-10.6286,-0.304305,21.659,3.18138,-0.233855,22.2818,-170.832,-0.22407,17.5603,56.8517,-0.141879,19.0418,-178.802,-0.139922,19.0454,50.3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,0.852945,TRUE,0.0462271,-0.423679,70.3385,27.7518,-0.40998,42.9253,-139.167,-0.392368,31.2789,-60.7331,-0.366928,22.9027,-158.456,-0.316047,18.9863,-20.8991,-0.231898,24.4066,168.285,-0.143836,26.0132,26.1986,-0.134051,16.0911,143.014,-0.0264188,31.7814,50.6736,-0.0244618,24.3026,-5.48519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,0.860647,TRUE,0.130295,-0.441292,37.0105,-161.755,-0.437378,63.129,-3.39699,-0.398239,31.4797,-100.529,-0.364971,24.7453,174.188,-0.327789,19.658,-75.0607,-0.255382,19.165,137.486,-0.226027,9.77467,-39.821,-0.10274,15.951,128.237,-0.0283757,20.5571,19.9162,0.00684929,16.56,145.907,0.00880629,6.74189,-20.9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,0.865962,TRUE,0.0639236,-0.449119,80.5679,12.4666,-0.431507,29.1099,-152.946,-0.411937,38.4344,-17.7553,-0.374755,17.7898,-152.287,-0.353229,27.0398,14.8711,-0.337573,17.7207,-154.79,-0.274951,19.4745,12.5938,-0.15362,25.0809,2.06129,-0.114481,34.4856,178.724,-0.114481,30.9003,117.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
